,Unnamed: 0,Close,VAR,NVAR
92,CTAS,1398.38658694199,61.63172045419401,4.407344938066881
93,CTQ,0.0,0.0,
94,CTSH,20.332306036248816,7.431628394952164,36.55083875731025
95,CUK,6.642860393966089,4.247840772685247,63.94595883038111
96,D,5.805361297611921,3.971049430710665,68.40314025492584
97,DAL,13.492037263077798,6.053819005069709,44.86956926539584
98,DE,585.510297972533,39.88025580665331,6.811196309398497
99,DFS,168.31184798228225,21.381984511662605,12.703790474639332
100,DG,163.54794114381124,21.07721410120624,12.887483604989312
101,DGX,182.14990293324053,22.243603166711825,12.211701905141444
102,DHI,83.3593766590378,15.047622781644868,18.051505883007835
103,DIS,137.78082714730797,19.34572724035784,14.040942880735075
104,DLTR,184.11380403446177,22.36319455288344,12.146397533939158
105,DOV,318.0087909991986,29.390720268542665,9.242109369428322
106,DPZ,3961.153337308682,103.72931110517256,2.618664370505009
107,DRE,46.56011049571035,11.245989342244362,24.153699857049247
108,DRI,77.64021851399426,14.52225441732204,18.704551191731227
109,DTE,34.17151118690541,9.634357534115376,28.19412194391707
110,DVA,82.54616053330982,14.974044013208331,18.140206541969764
111,DXCM,516.2936555890863,37.4488995741523,7.253410761250485
112,EA,35.07704506757113,9.761176525414765,27.82781875329348
113,EBAY,46.047823909311504,11.183950138426324,24.287684387545568
114,ECL,56.031009817931086,12.33686724094454,22.0179277172272
115,ED,15.216075252538614,6.428978748441283,42.25122866271766
116,EFX,1660.1481423714056,67.15279422220337,4.04498806511811
117,EIX,11.998572573925795,5.708939725605648,47.5801574764968
118,EL,826.3324083611511,47.37705481520927,5.733413616098061
119,EMN,46.82412400848315,11.277828786340333,24.085509393186133
120,EMR,33.10798838690571,9.48324702682789,28.643380310531143
121,ENS,63.12757391964624,13.094840592606303,20.74345611519057
122,EOG,123.15087160354793,18.289819159026944,14.8515547806322
123,EQIX,4285.365036014815,107.890840751658,2.517658118851675
124,EQR,66.97937832090818,13.488424413233425,20.13817498963393
125,ES,11.138994560070882,5.500645569477982,49.38188576907769
126,ESS,1068.7545230887513,53.88025585061144,5.041406112125256
127,EW,207.73333957182152,23.75438373660125,11.435036757009549
128,EXR,933.4673240136824,50.35472476478655,5.394374657730224
129,F,8.808065031630122,4.891374584896466,55.532907254105645
130,FANG,256.8631652318344,26.414450555349124,10.283471564133576
131,FAST,20.731577194547704,7.504242122707108,36.197159783292726
132,FBHS,42.94858782647879,10.801028467604011,25.14873949113859
133,FCX,13.317671272161236,6.014573158566193,45.162348849523205
134,FDX,637.092398498977,41.59986086591998,6.529643261155122
135,FE,7.093140135935741,4.389448283070832,61.88300525507336
136,FFIV,247.88545136227123,25.9487346869487,10.468034547548346
137,FIS,210.5554368514533,23.91519335227137,11.35814572631697
138,FISV,51.01478275217442,11.771686489975425,23.075049730509097
139,FITB,16.76288957728132,6.747845161205139,40.25466570125516
140,FLS,13.50227072587236,6.056114425232116,44.852562566588894
141,FLT,398.2291557734744,32.8894940769144,8.258936745360506
142,FMBM,2.065139644585295,2.3684563129500336,114.68746528400736
143,FMC,82.85509965895353,15.002038941798062,18.106355557532545
144,FN,124.81549143683804,18.413015211976187,14.7521874087993
145,FPLPF,1.7382496812644102,2.1729350519842106,125.00707323033184
146,FRC,367.39430460320494,31.59052738175223,8.598534867292184
147,FRMC,4.4329874960231785e-05,0.0109733421205438,24753.83052712861
148,FRT,153.6661182218006,20.430534408296325,13.2954060691551
149,FTI,1.0647970764143897,1.7006858231422406,159.7192423620424
150,GD,253.3483448307951,26.23310527484544,10.354559565946982
151,GE,37.84811155113567,10.139412085075769,26.789743713835374
152,GGG,11.037512400503555,5.475531335537307,49.60838218661935
153,GILD,7.953128190957946,4.6479308453749,58.44154317365607
154,GIS,7.698577210740378,4.572944192252064,59.39986139091121
155,GM,18.24378060685244,7.0396016904772925,38.586309724823096
156,GOOG,335.9420001663391,30.208058819975843,8.99204589036755
157,GPC,116.6661038581216,17.80176295370719,15.258727569539849
158,GPN,791.5135996651287,46.36815943157986,5.858163327982888
159,GRMN,236.9485826316601,25.369839753403856,10.70689660669616
160,GS-PJ,0.1610006867023538,0.6613091483457462,410.7492718762905
161,GWW,1494.0539701831196,63.70504244465624,4.263905033955915
162,HAL,3.6969825761424735,3.1689425676193443,85.71700034696676
163,HAS,9.910010252626074,5.188331517954706,52.35445156658479
164,HBAN,0.7355562314689849,1.4135090909317758,192.168733056458
165,HBI,2.602753716567702,2.658931836786233,102.15841091152544
166,HCA,926.2797956993958,50.16048904440589,5.415263214991295
167,HD,1638.9630945876074,66.7229521952035,4.071046652334305
168,HES,85.80663061678668,15.26690808238238,17.792224182026857
169,HII,239.532906286954,25.50781499140482,10.648981547799174
170,HLT,134.51201076163852,19.11486340320998,14.210525361250006
171,HOLX,28.44694961343055,8.790397580520992,30.90101996866059
172,HON,96.1596326186244,16.161700863367923,16.80715745604636
173,HPE,1.1942930826807256,1.801134416425129,150.81175990589173
174,HPQ,10.335127982618598,5.298447017786985,51.2663899924394
175,HRB,6.915005472184666,4.333980275969842,62.675008622959226
176,HRL,6.226597200252652,4.112596034893164,66.048853051331
177,HSIC,21.48445735000542,7.639287607563923,35.557275118061085
178,HST,1.15141227605717,1.7685041944198117,153.59434940851733
179,HSY,155.5520455385165,20.555522932641985,13.214562921033526
180,HTLF,6.339374344841989,4.14967290793746,65.45871378164988
181,HUM,677.608825653757,42.90226226246503,6.331420229226342
182,IBM,70.75712850922609,13.863591923868364,19.59320879176248
183,ICE,66.50711166472526,13.44078735051653,20.20954904533224
184,IDXX,4949.8659428788815,115.9544405809766,2.3425773933897
185,IEX,162.0764521176748,20.98218090429832,12.945854027619207
186,IFF,89.81943371745385,15.619812732334523,17.390237374987212
187,ILMN,1743.7566103598056,68.82300004804847,3.946823750468684
188,INTH,8.78671387829574e-07,0.0015449125771809,175823.7036711783
189,INTU,9146.069777391944,157.61876547460676,1.7233496934849837
190,IP,20.4467959036428,7.452522526287391,36.44836365271123
191,IPGP,776.4124069155644,45.92370302200734,5.914859501594954
192,IR,21.71090648309241,7.679441648260287,35.37135427413281
193,IRM,33.5108103419246,9.540763518527086,28.47070369584843
194,ISRG,1643.355280439939,66.81229634543024,4.065602681335229
195,IT,3657.717756229808,99.67718436344391,2.7251196239423945
196,ITW,153.92684089573234,20.447859131877024,13.284141357599932
197,IVZ,4.923630247046708,3.6570709152611016,74.27590480529456
198,JBHT,275.33948871530123,27.34795881875343,9.932450643514848
199,JCI,72.98395431701803,14.080055330248054,19.29198748137019
200,JKHY,71.72856147161482,13.958434950089286,19.460079309708536
201,JNJ,24.901294996290325,8.224350926878307,33.027804088516405
202,JNPR,7.786129295344103,4.598873588587277,59.06495274021818
203,JPM,91.31835055996416,15.749606069856126,17.24692350801294
204,K,5.666035589633776,3.923108464484573,69.23903675547056
205,KACPF,0.0,0.0,
206,KEY,3.130211631578736,2.9159328389358428,93.15449503537812
207,KEYS,420.5437997411362,33.79841106302046,8.036834946520413
208,KGNR,0.1612100367544232,0.6617389605766263,410.482482294
209,KHC,9.40450666914254,5.054272764369788,53.74309298916808
210,KIM,4.716634714261804,3.5793716003968545,75.88825120533123
211,KMB,10.118815049066567,5.242705895748927,51.81146083139995
212,KMX,119.45594318896332,18.013352481931882,15.079494582732622
213,KO,6.560981407762539,4.221580450095537,64.34373438554223
214,KR,14.958566304482195,6.374346271998768,42.61335038564996
215,KSS,26.76556525913354,8.526658633442727,31.85682256620032
216,LBTYA,2.330649116370335,2.5161070449460654,107.957350905938
217,LDOS,36.786939190356094,9.996258853122043,27.17339108153532
218,LEG,17.315959140694474,6.858259956083947,39.60658430965141
219,LH,653.5423310639798,42.13349909758101,6.446942622521
220,LKQ,42.6115215517286,10.758561021249992,25.248009527633396
221,LMT,382.3011231299962,32.22503913107183,8.42922952128345
222,LNC,45.63408891023833,11.133593445377516,24.3975363839895
223,LNT,15.459018312848132,6.480098722371841,41.91791866231358
224,LOW,666.0175023455016,42.53373172900468,6.3862783754502574
225,LRCX,2539.8591282841,83.06067978687464,3.270286877799774
226,LUV,38.83544096493365,10.270812165750344,26.447007966317017
227,LVS,93.40699113056988,15.928700912390706,17.053007188856576
228,LYB,56.040685302941824,12.337932365612833,22.016026925647108
229,LYV,151.5136323627486,20.28693891186053,13.389513930528876
230,MAA,782.603017095072,46.1064224706837,5.891418952334885
231,MAR,117.7603739929461,17.885053951863448,15.187667417678863
232,MCD,223.3098513227434,24.62887687711736,11.02901494548126
233,MCHP,23.110271079021143,7.923064406087198,34.28373634820551
234,MCK,252.56130947949512,26.19232655796156,10.370680533745038
235,MCO,1822.209037783629,70.35415716445665,3.860926803986721
236,MDLZ,8.684016775714966,4.856808649689004,55.9281352757306
237,MDT,54.81013987248066,12.201721878654189,22.26179664390984
238,MET,18.855966729984512,7.156737169141633,37.95476133165362
239,MGM,19.93333474068832,7.358353476764596,36.91481416676648
240,MHK,332.3516481787197,30.04620215172444,9.040485376370786
241,MKTX,3074.220434194257,91.38147608390328,2.9725089023375144
242,MLM,1303.8058497513537,59.51098369663843,4.564405329826343
243,MMC,386.4866987805398,32.40096480605212,8.38346181337808
244,MMM,123.37678935999269,18.306587621878865,14.837951057766082
245,MNST,13.796104870809744,6.121655840873334,44.372349284077536
246,MO,7.929241721181339,4.640945785915694,58.52950318715043
247,MOS,15.187770882769254,6.422996493158482,42.29058064370371
248,MPC,36.46703846290657,9.952700011109872,27.29231774944798
249,MRCR,0.0060162431887614,0.1278360544188642,2124.8485210449458
250,MRK,14.552892706586231,6.287316603208795,43.20320866767148
251,MRO,6.6698123553951465,4.256449394701048,63.81662883301428
252,MS-PF,0.1362047202283633,0.608256481883734,446.5751854002709
253,MSCI,8341.537069622846,150.52675816691814,1.804544617023731
254,MSFT,1359.1668181479515,60.76129874571254,4.470481322411036
255,MSI,877.1973388446468,48.81342928632217,5.564703302749886
256,MU,51.21731217841154,11.795030227092925,23.02938152241541
257,NCLH,10.75590114768983,5.405228618744098,50.25361003717519
258,NCTKF,34.406279101015784,9.66739626090108,28.09776736542159
259,NDAQ,64.95877212421654,13.28340976753314,20.448985307376372
260,NEE,31.829338633010515,9.298319690179431,29.21304711162315
261,NEOG,4.450117381275825,3.4767735074900155,78.12768090385165
262,NFLX,3123.81905969172,92.11568831778982,2.9488163865316968
263,NI,1.876072556953701,2.2574361829299003,120.32776528619146
264,NLSN,6.305846852676964,4.138685028018206,65.63250146586176
265,NMHLY,0.0200095998267242,0.2331362830171835,1165.12216654035
266,NOC,903.3888690268784,49.53680976546788,5.483442564311032
267,NOK,0.6120347769554204,1.289373430227234,210.6699617040144
268,NOV,2.008742493599294,2.3358922183043664,116.2862948211386
269,NOW,4850.460432160009,114.7842099937808,2.366460083515516
270,NOXL,0.0034135562950554,0.0962928855583374,2820.896368336383
271,NRG,9.713930056093018,5.136746722222589,52.88021112526528
272,NSC,218.2333427310432,24.347323090225466,11.156555082525486
273,NTAP,83.5630527593052,15.065994867745223,18.029493143508383
274,NTRA,103.27744512182193,16.749174580657712,16.217650001799576
275,NTRR,3.782986589448421e-06,0.0032055906841497,84737.03536488327
276,NTRS,81.96105902092917,14.920880325899068,18.20484081603795
277,NVRO,823.3407545763208,47.29121510852151,5.743820507568205
278,NWL,4.283429233478676,3.411037269525584,79.63332842913337
279,O,16.605247537606548,6.71604107331422,40.445293321307865
280,ODFL,2230.4792067742046,77.83765721807252,3.4897279912617525
281,OKE,40.8910264143884,10.53912783749984,25.77369355001424
282,OMC,33.34393530726357,9.516978622607596,28.541857866832043
283,ORLY,5119.029515862291,117.91918890451436,2.303545790058823
284,OXY,12.147880936564004,5.744350481752897,47.28685201764639
285,PAYX,155.1017741038331,20.52575067080307,13.23373042597313
286,PCAR,25.70826184657581,8.356550148838647,32.50530976660209
287,PEG,6.70750022777016,4.268458019683518,63.63709093905649
288,PEP,109.91436477795682,17.2789717114049,15.720394460097154
289,PFE,41.385479516997385,10.60265578375303,25.619265277326136
290,PG,66.24323574553723,13.414096782945323,20.24976079742455
291,PH,237.61751937201623,25.40562569668598,10.69181504959266
292,PHM,18.374843867553896,7.06484267666793,38.44845010706705
293,PKG,43.3712971930561,10.854051360037174,25.02588592571528
294,PKI,490.2361249193791,36.49163496142628,7.443685421474693
295,PLD,346.68421862133687,30.687231016920222,8.851637706196863
296,PM,40.5701015956241,10.497689282189548,25.875432570575157
297,PNR,55.82102031452624,12.313727871988045,22.059302754779026
298,PNW,48.357485819856336,11.461000276624738,23.700571033241506
299,PNWRF,0.0021995169592028,0.0772955201231474,3514.2043256243014
300,PPG,159.2357339080212,20.79749044184118,13.060818656354089
301,PRU,88.49015228803754,15.503799299594798,17.520366841645345
302,PSX,47.517717778766354,11.361049533656164,23.90908079077176
303,PVH,55.02657982120576,12.225789852159958,22.21797155462762
304,PWR,209.38140615189417,23.848426091838995,11.389944565821828
305,PXD,343.00192511176607,30.52382431365973,8.899024197521236
306,QRVO,169.94554837812035,21.48550485372725,12.642581732075191
307,RCL,54.80323325426326,12.200953085783286,22.263199379452946
308,RE,221.2463986513501,24.5148235417902,11.08032659117844
309,REG,62.4043907380914,13.01961794330552,20.86330431130769
310,REGN,4680.665804250121,112.75725206718263,2.409000274379709
311,RF,3.1610056230063472,2.930240729585845,92.69963673139476
312,RHI,228.1997084800482,24.89706820698974,10.910210347252272
313,RIBT,5.999006422132372,4.036735833834034,67.29007355186593
314,RJF,86.9891848516637,15.37174944778222,17.67087422878435
315,RL,51.881402628348106,11.8712519094235,22.88151689819007
316,RLI,19.99392962830026,7.369529235054754,36.8588335162669
317,RMD,1141.6595563320984,55.687660693740185,4.877781680613476
318,ROK,1048.6862200440974,53.3719962826566,5.089415238088311
319,ROL,4.323851126730881,3.427094126617811,79.26022488218557
320,ROP,1163.4175587909838,56.21581010204714,4.831954759258255
321,ROST,38.15406835944544,10.18031211687513,26.68211426621006
322,RSG,223.00910079342248,24.61228637885987,11.036449315877334
323,RSNHF,0.060050912139424,0.4038782545412941,672.5597333202604
324,RXMD,0.0013148508899191,0.0597625223011203,4545.193889232024
325,SBUX,26.252951692492093,8.444612701622374,32.16633619158867
326,SCHW,61.49712490585978,12.92462861305782,21.016638798712837
327,SEE,51.91709589501057,11.875334787733008,22.873649966377016
328,SEGXF,5.0459771724939735,3.7022292456135255,73.36991664953766
329,SHW,1101.1274556256635,54.69019378230898,4.966745085039577
330,SIVB,7109.063421070344,138.96225749326513,1.9547196200472623
331,SLB,9.212551712423652,5.002425572308484,54.30010846574057
332,SLG,26.09783401037103,8.419627903209062,32.26178808503104
333,SNPS,1631.8041348950885,66.57707042421139,4.079967013228076
334,SO,5.903337676709743,4.004418687563021,67.83312944068118
335,SONC,0.0,0.0,
336,SPG,372.35835329558176,31.803229041552104,8.54102741621762
337,SRE,32.1703157089496,9.347991910999882,29.057818380064337
338,SRG,5.008204176575716,3.688346207710128,73.64608306029525
339,STT,48.76265285879138,11.508913575557116,23.60190207223761
340,STX,153.49865398403315,20.41939884839,13.302656615160943
341,STZ-B,99.14286521480896,16.410484351645,16.552360390320622
342,SWK,161.27407932315424,20.93017945972236,12.978018257840024
343,SWKS,152.09059929061436,20.325528742648213,13.364092743043402
344,SYF,21.137114983341096,7.577283237496714,35.84823777260348
345,SYK,154.84354091767702,20.508656610883943,13.244760801348132
346,T,2.908898630454086,2.8109619054874746,96.6332025481643
347,TAP,19.5175849184284,7.281212487462608,37.30590909630282
348,TCYSF,24.770482249060706,8.202720192614725,33.114899056621205
349,TEL,126.4306039911865,18.531764508182768,14.657657183599804
350,TIME,0.0,0.0,
351,TJX,8.8170224700484,4.893861115866863,55.50469143626895
352,TMO,4452.139748766601,109.97021153351716,2.4700530023565133
353,TMUS,109.50472277036025,17.2467429851716,15.749770922062728
354,TRAUF,0.1657094415981213,0.6709100436058024,404.8713441645009
355,TROW,375.9013032626422,31.954173001702152,8.500681621573355
356,TRV,33.03564278200559,9.472880247138596,28.67472659650638
357,TSCO,548.4901625927869,38.59891418274102,7.037302911738426
358,TSN,32.81323475842088,9.440938949881357,28.77174109589583
359,TTWO,192.2341247512753,22.851036750556187,11.887086530615887
360,TW,90.1363424640016,15.647344060753449,17.35963944510245
361,TWTR,75.66241235199355,14.336091306902476,18.947441485487808
362,TXN,72.05252014198791,13.989920746203778,19.41628234326156
363,TXT,87.16822183195731,15.38756001662993,17.65271757670362
364,TYL,1816.8505910820256,70.25063815310047,3.8666161377233936
365,UA,2.38970376319969,2.547784552945793,106.61507891398394
366,UAL,28.98916947411303,8.873777867260479,30.610666080601767
367,UDR,37.03816144185669,10.030333579488133,27.08107851204755
368,UEEC,0.0198518666805866,0.232215573042327,1169.7417516379633
369,UHS,138.86538363470777,19.42171896769793,13.986004617815857
370,ULTA,1146.433444712845,55.803969160069705,4.867615247743172
371,UNM,4.5161590090230055,3.5024768925065275,77.55433069360038
372,UNP,167.83353426359682,21.35158090950804,12.721880048103836
373,UPS,389.2853065774484,32.5180633144586,8.353272719269492
374,URI,1093.5954512531157,54.50282509110213,4.983819659148097
375,USB,19.54742422038888,7.286776273169743,37.277424334860925
376,V,164.5307675274923,21.14045003539789,12.84893418604239
377,VFC,30.52778850806354,9.106224198662323,29.829295352518
378,VMC,192.81517609216465,22.885545731159,11.869162062336748
379,VRSK,324.34187129596216,29.68193266083106,9.151434115562058
380,VRSN,245.28582223546283,25.8123110304847,10.523360378206489
381,VTR,12.762818017995803,5.887947850887915,46.13360342978959
382,VZ,4.973286107206406,3.6754658221832734,73.90417005885583
383,WAT,2089.926747158226,75.34530556757385,3.6051649020725
384,WBA,8.627613229014626,4.841010228873011,56.11065424899571
385,WDC,47.36737275554786,11.343062237998222,23.946994688806495
386,WEC,15.641734857846464,6.51828171500134,41.67237057935125
387,WHR,254.20289781725555,26.27731062867109,10.337140470979854
388,WM,279.2317676311519,27.54057981221713,9.8629822981304
389,WMB,4.306155177856646,3.420074012123956,79.42291605539098
390,WRB,10.456054326139173,5.329354158756579,50.969074877831154
391,WRK,21.496376785486333,7.641406426961142,35.547415749245594
392,WSPOF,296.50771633033384,28.379756601411213,9.571338295221244
393,WST,4195.025506293996,106.74756306269596,2.5446225035470587
394,WU,7.043717457434751,4.374129432876174,62.09972872008394
395,WY,4.359592877217396,3.4412294713011686,78.93465211590141
396,WYNN,318.85728491094267,29.42990351695397,9.229804338694594
397,XEL,9.691539439403009,5.130823204135865,52.941261150683815
398,XLEFF,0.0011015008495143,0.0546994657576469,4965.9031839843965
399,XOM,25.071359354045786,8.25238740073743,32.915596175704515
400,XYL,130.34105985367643,18.81617270001954,14.436105338672988
401,YUM,95.72223823457144,16.124902188388653,16.845513107282226
402,ZBH,181.1691362885602,22.1836381894968,12.24471156840061
403,ZION,29.63061158572356,8.97141556752278,30.277524112412628
404,ZTS,637.5710907489905,41.61548637945711,6.527191552955933
