,Unnamed: 0,Close,VAR
338,SO,5.903337676709743,4.004418687563021
339,SONC,0.0,0.0
340,SPG,372.35835329558176,31.803229041552104
341,SRE,32.1703157089496,9.347991910999882
342,SRG,5.008204176575716,3.688346207710128
343,STT,48.76265285879138,11.508913575557116
344,STX,153.49865398403315,20.41939884839
345,STZ-B,99.14286521480896,16.410484351645
346,SWK,161.27407932315424,20.93017945972236
347,SWKS,152.09059929061436,20.325528742648213
348,SYF,21.137114983341096,7.577283237496714
349,SYK,154.84354091767702,20.508656610883943
350,T,2.908898630454086,2.8109619054874746
351,TAP,19.5175849184284,7.281212487462608
352,TCYSF,24.770482249060706,8.202720192614725
353,TEL,126.4306039911865,18.531764508182768
354,TIME,0.0,0.0
355,TJX,8.8170224700484,4.893861115866863
356,TMO,4452.139748766601,109.97021153351716
357,TMUS,109.50472277036025,17.2467429851716
358,TRAUF,0.1657094415981213,0.6709100436058024
359,TROW,375.9013032626422,31.954173001702152
360,TRV,33.03564278200559,9.472880247138596
361,TSCO,548.4901625927869,38.59891418274102
362,TSN,32.81323475842088,9.440938949881357
363,TTWO,192.2341247512753,22.851036750556187
364,TW,90.1363424640016,15.647344060753449
365,TWTR,75.66241235199355,14.336091306902476
366,TXN,72.05252014198791,13.989920746203778
367,TXT,87.16822183195731,15.38756001662993
368,TYL,1816.8505910820256,70.25063815310047
369,UA,2.38970376319969,2.547784552945793
370,UAL,28.98916947411303,8.873777867260479
371,UDR,37.03816144185669,10.030333579488133
372,UEEC,0.0198518666805866,0.232215573042327
373,UHS,138.86538363470777,19.42171896769793
374,ULTA,1146.433444712845,55.803969160069705
375,UNM,4.5161590090230055,3.5024768925065275
376,UNP,167.83353426359682,21.35158090950804
377,UPS,389.2853065774484,32.5180633144586
378,URI,1093.5954512531157,54.50282509110213
379,USB,19.54742422038888,7.286776273169743
380,V,164.5307675274923,21.14045003539789
381,VFC,30.52778850806354,9.106224198662323
382,VMC,192.81517609216465,22.885545731159
383,VRSK,324.34187129596216,29.68193266083106
384,VRSN,245.28582223546283,25.8123110304847
385,VTR,12.762818017995803,5.887947850887915
386,VZ,4.973286107206406,3.6754658221832734
387,WAT,2089.926747158226,75.34530556757385
388,WBA,8.627613229014626,4.841010228873011
389,WDC,47.36737275554786,11.343062237998222
390,WEC,15.641734857846464,6.51828171500134
391,WHR,254.20289781725555,26.27731062867109
392,WM,279.2317676311519,27.54057981221713
393,WMB,4.306155177856646,3.420074012123956
394,WRB,10.456054326139173,5.329354158756579
395,WRK,21.496376785486333,7.641406426961142
396,WSPOF,296.50771633033384,28.379756601411213
397,WST,4195.025506293996,106.74756306269596
398,WU,7.043717457434751,4.374129432876174
399,WY,4.359592877217396,3.4412294713011686
400,WYNN,318.85728491094267,29.42990351695397
401,XEL,9.691539439403009,5.130823204135865
402,XLEFF,0.0011015008495143,0.0546994657576469
403,XOM,25.071359354045786,8.25238740073743
404,XYL,130.34105985367643,18.81617270001954
405,YUM,95.72223823457144,16.124902188388653
406,ZBH,181.1691362885602,22.1836381894968
407,ZION,29.63061158572356,8.97141556752278
408,ZTS,637.5710907489905,41.61548637945711
